scenario_id,leaf,tier1,tier2,review,reviewSupplement,reviewLabel,resourceCost_time,resourceCost_energy,expReward,competencyCards,axisDelta_requireCard,axisDelta_bonusPoint,axisDelta_note,finals_score,finals_grade,finals_item,finals_delegation,finals_knowledge,finals_awareness,finals_cut6Feedback,finals_replaySuggestion,finals_cardEarned,finals_humanCentricAxis,finals_humanCentricTag,finals_domainCards,finals_growthCard,finals_replayCardStatus,finals_expReward,finals_shortFeedback,finals_reportFeedback,finals_earnedCards,finals_adjustedScore,finals_adjustedType,finals_adjustedReason,finals_reportPathSummary,finals_cartoonCaption1,finals_cartoonCaption2,finals_cartoonCaption3,finals_cartoonCaption4,finals_cartoonCaption5,finals_reportReflection,finals_reportCardSummary,finals_reportStrengthTags,finals_reportGrowthTags
eorinwangja,B1R2,B,B1,R2,한 번 읽으며 책에 없는 캥거루와 왕국 설정을 발견하고 표시했다.,요약과 실제 책 장면이 다르게 느껴지는 부분을 쓴다,15,13,10,,비판적 사고,5,AI가 만든 캥거루 환각을 눈으로 발견하는 자리 — 비판적 사고 카드와 강한 매칭,73,C,환각 발견 카드,+,+,"요약과 책 장면이 다른 부분을 일부 찾았어요. 직접 확인한 장면은 있지만, 전체 맥락이 얕아 감상은 아직 조심스러워요.",이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,문해력,회복력,도전력 후보,8,요약과 책 장면이 다른 부분을 일부 찾았어요.,"요약과 책 장면이 다른 부분을 일부 찾았어요. 직접 확인한 장면은 있지만, 전체 맥락이 얕아 감상은 아직 조심스러워요.",,-12,근거/검토 부족 페널티,"검토, 근거 확인, 자기 기준 형성이 부족한 경로.",AI로 읽기 돕기 → 요약 보고 책 확인하기 → 한 번 확인하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,AI 도움으로 책에 접근할 길을 찾았다.,AI 요약을 보고 책에서 장면을 찾아 읽었다.,요약 + 한 장면 직접 확인한 독후감,읽지 않은 장면과 설명하기 어려운 문장을 표시했다.,요약이나 분위기보다 직접 확인한 장면이 독후감의 중심이 된다.,회복력,,직접 근거 보강
eorinwangja,B1R3,B,B1,R3,환각뿐 아니라 전체 줄거리 구조가 책과 어긋남을 확인했다. 검증할 기준이 자기에게 없다는 것을 보았다.,"AI에게 요약에서 중요하다고 한 장면을 물어본 뒤, 그 장면은 책에서 다시 확인한다",20,17,14,,,,,82,B,위태로운 위임 카드,+,+,"책 장면과 내 감상을 다시 맞추며 요약의 빈틈을 발견했어요. 늦게라도 책 안으로 돌아왔지만, 전체를 읽은 감상만큼 깊지는 않아요.",이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,중심잡기,호기심,문해력;검토력,회복력,도전력 후보,8,책 장면과 내 감상을 다시 맞추며 요약의 빈틈을 발견했어요.,"책 장면과 내 감상을 다시 맞추며 요약의 빈틈을 발견했어요. 늦게라도 책 안으로 돌아왔지만, 전체를 읽은 감상만큼 깊지는 않아요.",,-13,근거/검토 부족 페널티,"검토, 근거 확인, 자기 기준 형성이 부족한 경로.",AI로 읽기 돕기 → 요약 보고 책 확인하기 → 깊게 확인하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,AI 도움으로 책에 접근할 길을 찾았다.,AI 요약을 보고 책에서 장면을 찾아 읽었다.,요약 + 한 장면 직접 확인한 독후감,책에서 확인한 장면과 감상만 남기려 했다.,요약이나 분위기보다 직접 확인한 장면이 독후감의 중심이 된다.,회복력,,직접 근거 보강
eorinwangja,B2R1,B,B2,R1,AI에서 받은 줄거리와 인용을 다듬어 그대로 냈다. 글은 정돈됐지만 책은 자기에게 통과하지 않았다.,유명한 문장을 확인했으니 그대로 제출한다,12,10,6,해석능력,,,,66,C,검증되지 않은 인용 카드,+,+,유명한 문장의 앞뒤를 읽어 감상의 단서는 생겼어요. 다만 바로 내서 유명한 말에 내 생각이 눌린 부분이 남았어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,문해력,회복력,도전력 후보,8,유명한 문장의 앞뒤를 읽어 감상의 단서는 생겼어요.,유명한 문장의 앞뒤를 읽어 감상의 단서는 생겼어요. 다만 바로 내서 유명한 말에 내 생각이 눌린 부분이 남았어요.,문해력,15,과정 소유권 보정,AI나 외부 도움을 자기 기준으로 걸러 과정 소유권을 회복한 경로.,AI로 읽기 돕기 → 유명 문장 앞뒤 읽기 → 그대로 진행하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,AI 도움으로 책에 접근할 길을 찾았다.,유명한 문장 앞뒤를 직접 확인했다.,유명한 문장 앞뒤 맥락을 확인한 독후감,그대로 내며 직접 읽은 근거를 확인하지 못했다.,요약이나 분위기보다 직접 확인한 장면이 독후감의 중심이 된다.,회복력,,검토 필요
eorinwangja,B2R2,B,B2,R2,한 번 읽으며 AI가 준 인용이 책 어디에서 나온 건지 알 수 없다는 것이 보였다.,그 문장이 왜 그 장면에서 나왔는지 내 생각을 덧붙인다,15,13,8,해석능력;검수능력;비판적 사고,,,,78,B,인용 점검 카드,+,+,문장이 놓인 장면과 다른 표현을 일부 고쳤어요. 유명한 말이 아니라 내가 읽은 장면이 조금 더 보이기 시작했어요.,"핵심 방향은 잡았지만, 검토나 자기 기준을 더 분명히 하면 결과가 더 좋아질 수 있어요.",다시 해본다면 내가 직접 확인한 근거를 하나 더 넣어 보세요.,true,융합하기,맥락적 사고,문해력,,,22,문장이 놓인 장면과 다른 표현을 일부 고쳤어요.,문장이 놓인 장면과 다른 표현을 일부 고쳤어요. 유명한 말이 아니라 내가 읽은 장면이 조금 더 보이기 시작했어요.,"문해력, 검토력, 분석력",32,강한 회복/조합 보정,앞 단계의 위험을 이후 검토와 재구성으로 회복한 경로.,AI로 읽기 돕기 → 유명 문장 앞뒤 읽기 → 한 번 확인하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,AI 도움으로 책에 접근할 길을 찾았다.,유명한 문장 앞뒤를 직접 확인했다.,유명한 문장 앞뒤 맥락을 확인한 독후감,읽지 않은 장면과 설명하기 어려운 문장을 표시했다.,요약이나 분위기보다 직접 확인한 장면이 독후감의 중심이 된다.,[융합하기] 맥락적 사고 · 문해력 · 자료판단력,"맥락적 사고;문해력, 자료판단력",확장 가능
eorinwangja,B2R3,B,B2,R3,책 원전과 대조하니 인용이 다듬어진 표현이라 직접 인용을 다시 찾았다.,"AI에게 그 문장의 앞뒤 맥락을 물어본 뒤, 책에서 다시 확인하고 내 말로 고친다",20,17,12,해석능력;검수능력;자기검증;비판적 사고,검수능력,5,AI가 준 인용을 책 원전과 대조하는 자리 — 검수능력 카드와 강한 매칭,88,A,검증의 눈 카드,+,+,"유명한 문장과 앞뒤 장면, 내 감상을 다시 연결했어요. 빌린 문장이 내 질문으로 바뀌기 시작했어요.","좋은 방향의 선택이 많았고, 한두 지점을 더 확인하면 더 단단해질 수 있어요.",다시 해본다면 마지막 확인을 한 단계 더 깊게 해 보세요.,true,융합하기,맥락적 사고,문해력;검토력,,,26,"유명한 문장과 앞뒤 장면, 내 감상을 다시 연결했어요.","유명한 문장과 앞뒤 장면, 내 감상을 다시 연결했어요. 빌린 문장이 내 질문으로 바뀌기 시작했어요.","문해력, 검토력, 분석력",30,강한 회복/조합 보정,앞 단계의 위험을 이후 검토와 재구성으로 회복한 경로.,AI로 읽기 돕기 → 유명 문장 앞뒤 읽기 → 깊게 확인하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,AI 도움으로 책에 접근할 길을 찾았다.,유명한 문장 앞뒤를 직접 확인했다.,유명한 문장 앞뒤 맥락을 확인한 독후감,책에서 확인한 장면과 감상만 남기려 했다.,책에서 직접 만난 장면을 바탕으로 내 감상을 세웠다.,[융합하기] 맥락적 사고 · 문해력 · 자료판단력 · 검토력,"맥락적 사고;문해력, 자료판단력, 검토력",확장 가능
eorinwangja,B3R1,B,B3,R1,자기 감상을 끝까지 먼저 쓰고 AI에는 표현만 다듬어 받았다. 감상의 무게는 자기 안에 있었다.,궁금한 장면은 읽었으니 그대로 제출한다,15,12,3,문해력;공감력;검수능력,,,,82,B,자기 주도 + 다듬기 카드,+,+,책을 읽으며 AI와 질문을 나눠 생각의 실마리는 생겼어요. 다만 바로 내서 AI 답과 내 감상이 충분히 구분되지는 않았어요.,"좋은 방향의 선택이 많았고, 한두 지점을 더 확인하면 더 단단해질 수 있어요.",다시 해본다면 마지막 확인을 한 단계 더 깊게 해 보세요.,true,중심잡기,호기심,문해력;탐색력,,,26,책을 읽으며 AI와 질문을 나눠 생각의 실마리는 생겼어요.,책을 읽으며 AI와 질문을 나눠 생각의 실마리는 생겼어요. 다만 바로 내서 AI 답과 내 감상이 충분히 구분되지는 않았어요.,"문해력, 검토력",33,강한 회복/조합 보정,앞 단계의 위험을 이후 검토와 재구성으로 회복한 경로.,AI로 읽기 돕기 → 궁금한 장면 찾아 읽기 → 그대로 진행하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,AI 도움으로 책에 접근할 길을 찾았다.,소개된 장면 중 궁금한 부분을 찾아 읽었다.,외부 단서에서 시작해 직접 확인한 독후감,그대로 내며 직접 읽은 근거를 확인하지 못했다.,책에서 직접 만난 장면을 바탕으로 내 감상을 세웠다.,[중심잡기] 호기심 · 문해력 · 표현력,"호기심;문해력, 표현력",검토 필요
eorinwangja,B3R2,B,B3,R2,한 번 읽으며 AI가 바꾼 표현 하나가 자기 감상 같지 않아 처음 쓴 문장으로 되돌렸다.,친구나 영상의 설명과 내가 읽은 장면이 다른 부분을 쓴다,18,15,5,문해력;공감력;검수능력;비판적 사고,검수능력,5,AI가 다듬은 표현을 자기 말투에 맞춰 검수하는 자리 — 검수능력 카드와 강한 매칭,90,A,검수한 다듬기 카드,+,+,"AI 답 중 내 말 같지 않은 부분을 고치며 읽은 장면을 살렸어요. 감상은 선명해졌지만, 장면과 생각을 더 깊게 이을 수 있어요.","좋은 방향의 선택이 많았고, 한두 지점을 더 확인하면 더 단단해질 수 있어요.",다시 해본다면 마지막 확인을 한 단계 더 깊게 해 보세요.,true,융합하기,직관적 통찰,문해력;분석력,,,26,AI 답 중 내 말 같지 않은 부분을 고치며 읽은 장면을 살렸어요.,"AI 답 중 내 말 같지 않은 부분을 고치며 읽은 장면을 살렸어요. 감상은 선명해졌지만, 장면과 생각을 더 깊게 이을 수 있어요.","문해력, 검토력, 분석력",30,강한 회복/조합 보정,앞 단계의 위험을 이후 검토와 재구성으로 회복한 경로.,AI로 읽기 돕기 → 궁금한 장면 찾아 읽기 → 한 번 확인하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,AI 도움으로 책에 접근할 길을 찾았다.,소개된 장면 중 궁금한 부분을 찾아 읽었다.,외부 단서에서 시작해 직접 확인한 독후감,읽지 않은 장면과 설명하기 어려운 문장을 표시했다.,책에서 직접 만난 장면을 바탕으로 내 감상을 세웠다.,[중심잡기] 호기심 · 문해력 · 표현력 · 검토력,"호기심;문해력, 표현력, 검토력",확장 가능
eorinwangja,B3R3,B,B3,R3,처음 쓴 문장과 AI가 다듬은 문장을 한 줄씩 비교해 자기 말에 맞는 쪽만 남겼다.,"AI에게 두 설명의 차이를 정리하게 한 뒤, 책 장면을 다시 확인하고 내 생각을 보충한다",23,19,10,문해력;공감력;해석능력;검수능력;자기검증,,,,97,S,머무른 감상 + 다듬기 카드,+,+,"읽은 장면, AI와 나눈 질문, 내 감상을 끝까지 다시 맞췄어요. AI는 생각을 넓히는 상대였고 감상은 내가 읽은 장면에서 나왔어요.",자기 기준을 세우고 마지막 확인까지 해낸 선택이라 결과의 완성도가 높아요.,다시 해본다면 같은 주제를 다른 방식으로 풀어 보며 선택의 차이를 비교해 보세요.,true,융합하기,통합적 사고,문해력;분석력;검토력,,,30,"읽은 장면, AI와 나눈 질문, 내 감상을 끝까지 다시 맞췄어요.","읽은 장면, AI와 나눈 질문, 내 감상을 끝까지 다시 맞췄어요. AI는 생각을 넓히는 상대였고 감상은 내가 읽은 장면에서 나왔어요.","문해력, 검토력",25,강한 회복/조합 보정,앞 단계의 위험을 이후 검토와 재구성으로 회복한 경로.,AI로 읽기 돕기 → 궁금한 장면 찾아 읽기 → 깊게 확인하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,AI 도움으로 책에 접근할 길을 찾았다.,소개된 장면 중 궁금한 부분을 찾아 읽었다.,외부 단서에서 시작해 직접 확인한 독후감,책에서 확인한 장면과 감상만 남기려 했다.,책에서 직접 만난 장면을 바탕으로 내 감상을 세웠다.,[중심잡기] 호기심 · 문해력 · 표현력 · 검토력,"호기심;문해력, 표현력, 검토력",확장 가능
eorinwangja,C1R1,C,C1,R1,"AI가 만든 줄거리와 독후감 초안을 그대로 냈다. 글은 깔끔하지만 내가 읽고 느낀 장면이 거의 없어, 질문을 받으면 설명하기 어려운 독후감이 된다.",AI가 쓴 독후감이 깔끔하니 그대로 제출한다,7,5,5,공감력;해석능력;자기성찰,,,,14,D,AI 초안 의존 카드,--,--,책을 읽지 않고 AI 초안을 바로 냈어요. 문장은 생겼지만 내가 책에서 만난 장면은 없었어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,책을 읽지 않고 AI 초안을 바로 냈어요.,책을 읽지 않고 AI 초안을 바로 냈어요. 문장은 생겼지만 내가 책에서 만난 장면은 없었어요.,"문해력, 자기이해",-3,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,책 읽기 건너뛰기 → AI 초안 바로 받기 → 그대로 진행하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,책 읽기를 건너뛰고 빠른 결과를 선택했다.,AI가 줄거리와 독후감 초안을 만들었다.,AI 초안은 빠르게 만들어졌다.,그대로 내며 직접 읽은 근거를 확인하지 못했다.,"빠른 글은 생겼지만, 내가 읽고 생각한 과정이 거의 남지 않았다.",회복력,,검토 필요
eorinwangja,C1R2,C,C1,R2,"AI 초안을 한 번 읽으며 내가 읽지 않은 장면이나 설명할 수 없는 문장을 표시했다. 이상한 부분은 조금 줄었지만, 내 감상으로 다시 채운 부분은 아직 부족하다.",내가 읽지 않은 장면이나 설명할 수 없는 문장을 지운다,10,8,7,공감력;해석능력;자기성찰;비판적 사고,,,,28,D,AI 초안 점검 카드,--,--,책과 다른 내용 몇 개를 찾았어요. 하지만 직접 읽은 장면이 없어 감상문을 내 글로 고치기 어려웠어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,책과 다른 내용 몇 개를 찾았어요.,책과 다른 내용 몇 개를 찾았어요. 하지만 직접 읽은 장면이 없어 감상문을 내 글로 고치기 어려웠어요.,"문해력, 자기이해, 분석력",9,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,책 읽기 건너뛰기 → AI 초안 바로 받기 → 한 번 확인하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,책 읽기를 건너뛰고 빠른 결과를 선택했다.,AI가 줄거리와 독후감 초안을 만들었다.,AI 초안은 빠르게 만들어졌다.,읽지 않은 장면과 설명하기 어려운 문장을 표시했다.,"AI 초안을 걷어내며 책임질 수 있는 문장을 찾았지만, 직접 읽은 감상은 더 필요하다.",회복력,,직접 근거 보강
eorinwangja,C1R3,C,C1,R3,"AI가 쓴 내용 중 책에서 확인하지 못했거나 내가 책임지기 어려운 문장을 표시하고, 실제로 확인한 장면과 감상만 남겼다.",AI에게 독후감처럼 보이게 감상을 더 붙여 달라고 한다,15,12,9,공감력;해석능력;문해력;자기성찰;자기검증,해석능력,5,다른 매체로 통과한 부분과 지금 자기 감상을 분리해 다시 정리하는 자리 — 해석능력 카드와 강한 매칭,45,D,책 자리 회복 카드,--,--,처음부터 다시 확인하며 문제는 발견했어요. 하지만 책에서 직접 고른 장면이 없어 고칠 근거가 부족했어요.,출발은 했지만 중요한 확인 과정이 일부 비어 있어요. 다음에는 내가 책임질 수 있는 근거를 더 남겨 보세요.,다시 해본다면 그대로 진행하기 전에 이상한 부분을 표시하거나 처음부터 다시 확인해 보세요.,true,성찰하기,윤리적 사고,검토력,회복력,,16,처음부터 다시 확인하며 문제는 발견했어요.,처음부터 다시 확인하며 문제는 발견했어요. 하지만 책에서 직접 고른 장면이 없어 고칠 근거가 부족했어요.,"문해력, 자기이해, 검토력",17,과정 소유권 보정,AI나 외부 도움을 자기 기준으로 걸러 과정 소유권을 회복한 경로.,책 읽기 건너뛰기 → AI 초안 바로 받기 → 깊게 확인하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,책 읽기를 건너뛰고 빠른 결과를 선택했다.,AI가 줄거리와 독후감 초안을 만들었다.,AI 초안은 빠르게 만들어졌다.,책에서 확인한 장면과 감상만 남기려 했다.,"AI 초안을 걷어내며 책임질 수 있는 문장을 찾았지만, 직접 읽은 감상은 더 필요하다.",[성찰하기] 윤리적 사고 · 검토력,윤리적 사고;검토력,직접 근거 보강
eorinwangja,C2R1,C,C2,R1,친구가 들려준 줄거리를 그대로 옮겨 적어 냈다. 친구가 읽은 책이 자기 자리에 들어왔다.,내용을 알 것 같으니 그대로 제출한다,9,7,3,,,,,25,D,친구 그림자 카드,-,-,검색 줄거리만 보고 바로 썼어요. 내용은 빠르게 채웠지만 내가 멈춘 장면이나 생각은 거의 남지 않았어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,검색 줄거리만 보고 바로 썼어요.,검색 줄거리만 보고 바로 썼어요. 내용은 빠르게 채웠지만 내가 멈춘 장면이나 생각은 거의 남지 않았어요.,,-15,근거/검토 부족 페널티,"검토, 근거 확인, 자기 기준 형성이 부족한 경로.",책 읽기 건너뛰기 → 줄거리·영상만 보기 → 그대로 진행하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,책 읽기를 건너뛰고 빠른 결과를 선택했다.,줄거리나 영상 소개만 보고 글을 썼다.,친구가 들어간 독후감,그대로 내며 직접 읽은 근거를 확인하지 못했다.,요약이나 분위기보다 직접 확인한 장면이 독후감의 중심이 된다.,회복력,,검토 필요
eorinwangja,C2R2,C,C2,R2,"한 번 읽으며 친구의 해석(""이별에 관한 이야기"")이 자기 결론처럼 들어가 있는 자리를 찾아냈다.",줄거리에서 감상처럼 보일 만한 문장을 덧붙인다,12,10,5,비판적 사고,,,,38,D,친구 그림자 경고 카드,-,-,이상한 내용을 일부 찾았지만 줄거리 밖으로 나아가지는 못했어요. 감상보다 정리문에 가까웠어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,이상한 내용을 일부 찾았지만 줄거리 밖으로 나아가지는 못했어요.,이상한 내용을 일부 찾았지만 줄거리 밖으로 나아가지는 못했어요. 감상보다 정리문에 가까웠어요.,분석력,-13,근거/검토 부족 페널티,"검토, 근거 확인, 자기 기준 형성이 부족한 경로.",책 읽기 건너뛰기 → 줄거리·영상만 보기 → 한 번 확인하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,책 읽기를 건너뛰고 빠른 결과를 선택했다.,줄거리나 영상 소개만 보고 글을 썼다.,친구가 들어간 독후감,읽지 않은 장면과 설명하기 어려운 문장을 표시했다.,요약이나 분위기보다 직접 확인한 장면이 독후감의 중심이 된다.,회복력,,직접 근거 보강
eorinwangja,C2R3,C,C2,R3,친구가 들려준 부분을 줄이고 모르는 부분은 모른다고 적었다.,"AI에게 영상이나 검색 내용과 책이 다를 수 있는 부분을 물어본 뒤, 한 장면은 책에서 확인한다",17,14,7,해석능력;자기성찰;자기검증;비판적 사고,,,,52,D,내 자리 회수 카드,-,-,끝까지 다시 보며 직접 읽은 장면이 없다는 한계를 확인했어요. 무엇을 읽어야 할지는 보였지만 감상은 아직 부족해요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,끝까지 다시 보며 직접 읽은 장면이 없다는 한계를 확인했어요.,끝까지 다시 보며 직접 읽은 장면이 없다는 한계를 확인했어요. 무엇을 읽어야 할지는 보였지만 감상은 아직 부족해요.,"문해력, 자기이해, 검토력, 분석력",-15,근거/검토 부족 페널티,"검토, 근거 확인, 자기 기준 형성이 부족한 경로.",책 읽기 건너뛰기 → 줄거리·영상만 보기 → 깊게 확인하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,책 읽기를 건너뛰고 빠른 결과를 선택했다.,줄거리나 영상 소개만 보고 글을 썼다.,친구가 들어간 독후감,책에서 확인한 장면과 감상만 남기려 했다.,요약이나 분위기보다 직접 확인한 장면이 독후감의 중심이 된다.,회복력,,직접 근거 보강
eorinwangja,C3R1,C,C3,R1,일반론 한 줄로 칸을 채워 그대로 냈다. 책도 자기도 통과하지 않은 자리에 착한 말만 남았다.,분위기가 그럴듯하니 그대로 제출한다,9,7,1,,,,,18,D,,-,-,유명한 문장과 분위기만으로 바로 썼어요. 감상문처럼 보이지만 책 안 장면과 내 생각이 거의 비어 있었어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,유명한 문장과 분위기만으로 바로 썼어요.,유명한 문장과 분위기만으로 바로 썼어요. 감상문처럼 보이지만 책 안 장면과 내 생각이 거의 비어 있었어요.,,-41,강한 공허함 페널티,결과는 생겼지만 직접 겪어야 할 핵심 과정이 크게 비어 있는 경로.,책 읽기 건너뛰기 → 문장·분위기로 쓰기 → 그대로 진행하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,책 읽기를 건너뛰고 빠른 결과를 선택했다.,유명한 문장과 분위기만으로 글을 만들었다.,일반론으로 채운 독후감,그대로 내며 직접 읽은 근거를 확인하지 못했다.,요약이나 분위기보다 직접 확인한 장면이 독후감의 중심이 된다.,회복력,,검토 필요
eorinwangja,C3R2,C,C3,R2,한 번 읽으며 어린왕자가 아니어도 통할 만한 일반 교훈만 있다는 것이 보였다.,그 문장이나 이미지가 책에서 어떤 상황에 나오는지 찾아본다,12,10,2,,,,,30,D,,-,-,어색한 표현은 조금 고쳤지만 분위기만으로는 감상의 근거가 약했어요. 책에서 직접 확인한 장면이 필요해요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,어색한 표현은 조금 고쳤지만 분위기만으로는 감상의 근거가 약했어요.,어색한 표현은 조금 고쳤지만 분위기만으로는 감상의 근거가 약했어요. 책에서 직접 확인한 장면이 필요해요.,,-38,강한 공허함 페널티,결과는 생겼지만 직접 겪어야 할 핵심 과정이 크게 비어 있는 경로.,책 읽기 건너뛰기 → 문장·분위기로 쓰기 → 한 번 확인하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,책 읽기를 건너뛰고 빠른 결과를 선택했다.,유명한 문장과 분위기만으로 글을 만들었다.,일반론으로 채운 독후감,읽지 않은 장면과 설명하기 어려운 문장을 표시했다.,요약이나 분위기보다 직접 확인한 장면이 독후감의 중심이 된다.,회복력,,직접 근거 보강
eorinwangja,C3R3,C,C3,R3,짧게라도 책의 한 장면을 더하려 했지만 책을 안 읽어 채울 재료가 없다는 것을 확인했다.,"AI에게 너무 흔한 감상 표현을 표시하게 한 뒤, 책 장면과 연결되는 말만 남긴다",17,14,4,,,,,42,D,빈칸 경고 카드,-,-,처음부터 다시 보며 채울 재료가 부족하다는 걸 확인했어요. 좋은 검토 태도였지만 책을 직접 읽은 시간이 더 필요했어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,처음부터 다시 보며 채울 재료가 부족하다는 걸 확인했어요.,처음부터 다시 보며 채울 재료가 부족하다는 걸 확인했어요. 좋은 검토 태도였지만 책을 직접 읽은 시간이 더 필요했어요.,,-41,강한 공허함 페널티,결과는 생겼지만 직접 겪어야 할 핵심 과정이 크게 비어 있는 경로.,책 읽기 건너뛰기 → 문장·분위기로 쓰기 → 깊게 확인하기,독후감을 써야 하지만 책을 충분히 읽지 못했다.,책 읽기를 건너뛰고 빠른 결과를 선택했다.,유명한 문장과 분위기만으로 글을 만들었다.,일반론으로 채운 독후감,책에서 확인한 장면과 감상만 남기려 했다.,요약이나 분위기보다 직접 확인한 장면이 독후감의 중심이 된다.,회복력,,직접 근거 보강
career,A1R1,A,A1,R1,"내 취향은 보이지만, 왜 그것이 나에게 중요한지나 진로탐구와 어떻게 이어지는지는 약한 보고서가 된다.",좋아하는 것만 적고 그대로 제출한다,17,14,25,진로탐색;정보분석,,,,84,B,AI 시대 질문 카드,+,++,내가 자주 보고 좋아하는 것에서 출발해 기준의 씨앗은 생겼어요. 다만 그대로 정리해 실제로 해볼 활동은 아직 약해요.,"좋은 방향의 선택이 많았고, 한두 지점을 더 확인하면 더 단단해질 수 있어요.",다시 해본다면 마지막 확인을 한 단계 더 깊게 해 보세요.,true,중심잡기,주체성,탐색력;자기이해,,,26,내가 자주 보고 좋아하는 것에서 출발해 기준의 씨앗은 생겼어요.,내가 자주 보고 좋아하는 것에서 출발해 기준의 씨앗은 생겼어요. 다만 그대로 정리해 실제로 해볼 활동은 아직 약해요.,"탐색력, 분석력",19,과정 소유권 보정,AI나 외부 도움을 자기 기준으로 걸러 과정 소유권을 회복한 경로.,내 관심에서 시작하기 → 좋아하는 것 적기 → 그대로 진행하기,AI 시대의 진로를 고민해야 하는 상황이 생겼다.,내 관심과 걱정에서 진로 탐색을 시작했다.,내가 자주 보는 것과 좋아하는 것을 적었다.,관심 목록 — 마음이 쓰이는 자리,그럴듯한 결과를 곧 내 진로처럼 받아들였다.,"AI는 가능성을 넓혔고, 마지막 선택은 내 관심과 기준에 남겨 두었다.",[중심잡기] 주체성 · 자기이해 · 탐색력,"주체성;자기이해, 탐색력",검토 필요
