시나리오 ID,시나리오 타이틀,상황,시나리오 의도,시나리오 메시지,tier2 좌표,1차 선택,1차 의도,1차 메시지,1차 시간비용,1차 에너지비용,1차 위임판단력 변화,1차 도메인지식 변화,tier1 베이스,tier1 변수,더 자세히 선택,더 자세히 의도,더 자세히 메시지,더 자세히 시간비용,더 자세히 에너지비용,더 자세히 위임판단력 변화,더 자세히 도메인지식 변화,tier2 베이스,tier2 변수,매칭 그룹 (matchGroups),R1 검토,R1 학생 narrative,R1 시간비용,R1 에너지비용,R1 위임판단력 변화,R1 도메인지식 변화,R1 review 점수,R1 합산 점수,R1 직접 매칭 카드,R1 직접 매칭 보너스,R1 획득 카드 목록,R1 EXP,R1 [검수·코드미사용] finals.score,R1 [검수] finals.grade,R2 검토,R2 학생 narrative,R2 시간비용,R2 에너지비용,R2 위임판단력 변화,R2 도메인지식 변화,R2 review 점수,R2 합산 점수,R2 직접 매칭 카드,R2 직접 매칭 보너스,R2 획득 카드 목록,R2 EXP,R2 [검수·코드미사용] finals.score,R2 [검수] finals.grade,R3 검토,R3 학생 narrative,R3 시간비용,R3 에너지비용,R3 위임판단력 변화,R3 도메인지식 변화,R3 review 점수,R3 합산 점수,R3 직접 매칭 카드,R3 직접 매칭 보너스,R3 획득 카드 목록,R3 EXP,R3 [검수·코드미사용] finals.score,R3 [검수] finals.grade
eorinwangja,어린왕자 독후감,어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,고전 텍스트 해석을 AI 요약과 자기 시선 사이에서 다루는 회기. 문해력·해석·공감 자리.,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",C2,C. 책 읽기를 건너뛰고 독후감을 만들어본다,책 읽기를 건너뛰었다 — 결과는 빠르게 나오지만 내가 책 앞에서 멈추고 생각한 시간이 빠질 수 있다.,"AI, 검색, 영상, 유명한 문장 같은 책 밖의 단서로 독후감을 만드는 길이다.",4,3,0,0,10,8,C2. 검색한 줄거리나 영상 소개만 보고 독후감을 쓴다,책 밖의 자료로 독후감을 만들었다 — 줄거리는 알지만 책의 문장과 장면 앞에서 멈춘 시간이 없다.,친구가 어린왕자는 별에서 장미를 두고 와 후회하는 이야기라고 했다. 마지막에 별로 돌아간다고 들어서 이 책은 이별에 관한 이야기 같다.,4,3,0,0,10,5,인식·해석,R1. 그대로 제출,친구가 들려준 줄거리를 그대로 옮겨 적어 냈다. 친구가 읽은 책이 자기 자리에 들어왔다.,2,1,--,-,10,43,,,,3,28,D,R2. 한 번 읽고 이상한 곳만 표시,"한 번 읽으며 친구의 해석(""이별에 관한 이야기"")이 자기 결론처럼 들어가 있는 자리를 찾아냈다.",5,4,--,0,18,51,,,비판적 사고,5,38,C,R3. 출처 확인 + 크로스체크,친구가 들려준 부분을 줄이고 모르는 부분은 모른다고 적었다.,15,11,--,+,30,63,,,"해석능력, 자기성찰, 자기검증, 비판적 사고",7,48,C
eorinwangja,어린왕자 독후감,어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,고전 텍스트 해석을 AI 요약과 자기 시선 사이에서 다루는 회기. 문해력·해석·공감 자리.,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",C3,C. 책 읽기를 건너뛰고 독후감을 만들어본다,책 읽기를 건너뛰었다 — 결과는 빠르게 나오지만 내가 책 앞에서 멈추고 생각한 시간이 빠질 수 있다.,"AI, 검색, 영상, 유명한 문장 같은 책 밖의 단서로 독후감을 만드는 길이다.",4,3,0,0,10,8,C3. 유명한 문장이나 분위기만으로 독후감을 쓴다,막연한 분위기에서 시작했지만 AI 검토를 통해 책의 구체 장면과 연결되는 말을 찾아냈다 — 흔한 감상을 줄이고 책임질 수 있는 말만 남겼다.,어린왕자는 어린아이의 순수한 마음을 가진 왕자가 세상을 여행하는 이야기다. 우리는 모두 꿈을 잃지 말고 친구를 소중히 해야 한다.,2,1,+,+,10,15,인식·해석,R1. 그대로 제출,일반론 한 줄로 칸을 채워 그대로 냈다. 책도 자기도 통과하지 않은 자리에 착한 말만 남았다.,2,1,--,-,10,53,,,,1,12,D,R2. 한 번 읽고 이상한 곳만 표시,한 번 읽으며 어린왕자가 아니어도 통할 만한 일반 교훈만 있다는 것이 보였다.,3,3,--,0,18,61,,,,2,23,D,R3. 출처 확인 + 크로스체크,짧게라도 책의 한 장면을 더하려 했지만 책을 안 읽어 채울 재료가 없다는 것을 확인했다.,13,10,--,+,30,73,,,,4,32,D
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,A1,A. 내가 끌리는 것과 걱정하는 것부터 찾아본다,내 관심과 걱정에서 시작했다 — 진로탐구는 남의 추천이 아니라 내 질문에서 자란다.,"내가 좋아하는 것, 자주 신경 쓰는 문제, 막연하게 불안한 말을 먼저 살펴보는 길이다.",25,20,+,+,10,15,A1. 내가 자주 보는 것과 좋아하는 것을 적어본다,내 관심부터 적었다 — 어디에 마음이 쓰이는지가 진로의 출발점이다.,"내가 자주 보는 콘텐츠, 좋아하는 활동, 계속 찾아보게 되는 주제들이 적힌 관심 목록이 만들어진다. 아직 직업으로 정리되지는 않았지만, 내가 어디에 자주 마음을 쓰는지는 보이기 시작한다.",12,10,,,10,25,실천·설계 / 자기성찰,R1. 그대로 제출,"내 취향은 보이지만, 왜 그것이 나에게 중요한지나 진로탐구와 어떻게 이어지는지는 약한 보고서가 된다.",2,1,++,++,10,70,,,"진로탐색, 정보분석",25,92,S,R2. 한 번 읽고 이상한 곳만 표시,"단순한 취향 목록이 아니라, 내가 어떤 장면과 문제에 끌리는지 조금 더 분명해진 진로탐구가 된다.",5,4,++,++,18,78,,,"진로탐색, 정보분석, 검수능력",27,95,S,R3. 내 질문과 경험에 비춰 다시 확인,"AI가 공통점을 제안하지만, 내가 정말 맞다고 느끼는 것만 골라 내 관심의 방향을 정리한 진로탐구가 된다.",15,11,++,++,30,90,진로탐색,5,"진로탐색, 정보분석, 직업이해, 자기검증",30,98,S
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,A2,A. 내가 끌리는 것과 걱정하는 것부터 찾아본다,내 관심과 걱정에서 시작했다 — 진로탐구는 남의 추천이 아니라 내 질문에서 자란다.,"내가 좋아하는 것, 자주 신경 쓰는 문제, 막연하게 불안한 말을 먼저 살펴보는 길이다.",25,20,+,+,10,15,A2. AI 시대에 내가 걱정하는 말을 적어본다,내 걱정을 적었다 — 불안은 확인할 질문으로 바꿀 수 있다.,"“AI가 내 일을 빼앗을까?”, “내가 배우는 것이 쓸모없어질까?”, “나는 뭘 잘할 수 있을까?” 같은 걱정 문장이 적힌 탐구 메모가 만들어진다. 불안은 보이지만, 아직 확인할 질문으로 정리되지는 않았다.",6,6,,,10,12,실천·설계 / 인식·해석,R1. 그대로 제출,"AI 시대에 대한 불안은 드러나지만, 무엇을 확인해볼지 정하지 못한 채 막연한 걱정으로 남는 진로탐구가 된다.",2,1,+,+,10,57,,,"진로탐색, 직업이해",18,72,A,R2. 한 번 읽고 이상한 곳만 표시,"막연한 불안을 내가 실제로 신경 쓰는 일이나 공부와 연결해, 확인 가능한 질문에 가까워진 진로탐구가 된다.",5,4,+,+,18,65,,,"진로탐색, 직업이해, 검수능력",20,78,A,R3. 내 질문과 경험에 비춰 다시 확인,"AI가 불안을 정리하는 도움은 주지만, 마지막에는 내가 직접 확인해볼 질문을 고른 진로탐구가 된다.",15,11,+,++,30,77,직업이해,5,"진로탐색, 직업이해, 검수능력, 자기검증",23,83,A
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,A3,A. 내가 끌리는 것과 걱정하는 것부터 찾아본다,내 관심과 걱정에서 시작했다 — 진로탐구는 남의 추천이 아니라 내 질문에서 자란다.,"내가 좋아하는 것, 자주 신경 쓰는 문제, 막연하게 불안한 말을 먼저 살펴보는 길이다.",25,20,+,+,10,15,A3. 관심을 작은 실험으로 바꿔본다,작은 실험으로 바꿨다 — 진로는 해보면서 확인된다.,"관심 있는 일을 30분 안에 해볼 수 있는 작은 행동이나 실험 계획이 만들어진다. 아직 큰 진로는 아니지만, 실제로 해보며 확인할 수 있는 첫 단계가 생긴다.",2,1,,,10,0,자기성찰,R1. 그대로 제출,"좋은 계획은 생겼지만, 언제 어디서 해볼지 정하지 않아 실제 경험으로 이어질지는 불확실한 진로탐구가 된다.",2,1,0,0,10,45,,,진로탐색,12,48,C,R2. 한 번 읽고 이상한 곳만 표시,"관심이 막연한 생각에서 끝나지 않고, 내가 직접 확인해볼 작은 행동으로 이어지는 진로탐구가 된다.",3,3,0,0,18,53,,,"진로탐색, 자기성찰",14,57,B,R3. 내 질문과 경험에 비춰 다시 확인,"AI의 도움으로 부담스러운 계획을 줄이고, 지금 해볼 수 있는 작은 확인 행동 하나를 남긴 진로탐구가 된다.",13,10,0,+,30,65,자기성찰,5,"진로탐색, 자기성찰, 비판적 사고, 검수능력",17,65,B
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,B1,B. AI로 가능성을 넓혀본다,AI로 가능성을 넓혔다 — 추천이 곧 내 진로는 아니다.,"AI에게 유망한 일, 새로운 조합, 작은 프로젝트, 사라질 일과 생길 일을 물어보며 가능성을 넓혀보는 길이다.",6,5,-,-,10,0,B1. AI에게 앞으로 유망한 일을 추천받는다,AI 유망 추천을 받았다 — 사실/예상/의견을 나누는 자리가 다음이다.,"AI가 추천한 유망 직업이나 관심 분야 목록이 만들어진다. 미래 전망, 돈, 안정성, 새로 생길 일 같은 기준이 들어 있지만, 그 일이 나와 맞는지는 아직 확인되지 않았다.",2,1,,,10,-10,인식·해석,R1. 그대로 제출,"미래에 좋아 보이는 주제는 정했지만, 내가 왜 그 일을 탐구하는지 약하고 남의 전망표를 따라간 느낌이 강한 진로탐구가 된다.",2,1,--,-,10,20,,,,8,17,D,R2. 한 번 읽고 이상한 곳만 표시,"AI 추천을 그대로 받지 않고, 전망의 근거와 내 관심이 만나는 지점을 확인한 진로탐구가 된다.",3,3,--,-,18,28,비판적 사고,5,,10,30,D,R3. 내 질문과 경험에 비춰 다시 확인,"AI의 추천을 정답처럼 믿지 않고, 확인 가능한 말과 추측을 나누어 보는 진로탐구가 된다.",13,10,--,0,30,40,,,,12,40,C
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,B2,B. AI로 가능성을 넓혀본다,AI로 가능성을 넓혔다 — 추천이 곧 내 진로는 아니다.,"AI에게 유망한 일, 새로운 조합, 작은 프로젝트, 사라질 일과 생길 일을 물어보며 가능성을 넓혀보는 길이다.",6,5,-,-,10,0,B2. AI에게 내 관심으로 만들 수 있는 새 일을 제안받는다,AI로 새 조합을 받았다 — 그럴듯함과 진짜 끌림은 다르다.,"내가 좋아하는 것과 관심사를 AI에게 넣고, 그것으로 해볼 수 있는 프로젝트나 새 일의 예시가 만들어진다. 가능성은 넓어졌지만, 실제로 내가 해보고 싶은 것과 AI가 그럴듯하게 조합한 것이 섞여 있을 수 있다.",4,8,,,10,5,인식·해석 / 실천·설계,R1. 그대로 제출,"신기하고 새로워 보이는 방향은 생겼지만, 내가 정말 해보고 싶은지 확인하지 않은 진로탐구가 된다.",2,1,0,0,10,35,,,직업이해,7,57,B,R2. 한 번 읽고 이상한 곳만 표시,"AI가 만든 조합 중에서 그럴듯하기만 한 것은 덜어내고, 내가 실제로 관심을 느끼는 방향을 남긴 진로탐구가 된다.",5,4,0,+,18,43,,,"직업이해, 정보분석, 검수능력",9,65,B,R3. 내 질문과 경험에 비춰 다시 확인,큰 진로 이름보다 먼저 해볼 수 있는 작은 프로젝트의 첫 단계를 정한 진로탐구가 된다.,15,11,0,+,30,55,정보분석,5,"직업이해, 정보분석, 검수능력, 자기검증",12,72,A
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,B3,B. AI로 가능성을 넓혀본다,AI로 가능성을 넓혔다 — 추천이 곧 내 진로는 아니다.,"AI에게 유망한 일, 새로운 조합, 작은 프로젝트, 사라질 일과 생길 일을 물어보며 가능성을 넓혀보는 길이다.",6,5,-,-,10,0,B3. AI로 작은 결과물을 만들어보고 진로를 생각한다,AI로 결과물을 만들었다 — AI가 한 부분과 내가 판단한 부분을 나눠야 한다.,"AI를 사용해 글, 그림, 영상 아이디어, 간단한 코드, 기획안 같은 작은 결과물이 만들어진다. 결과물은 빠르게 생겼지만, 그중 AI가 한 부분과 내가 판단한 부분이 섞여 있다.",6,16,,,10,25,인식·해석 / 실천·설계,R1. 그대로 제출,"빠르게 만든 결과물을 보고 가능성을 느끼지만, AI가 대신한 부분과 내가 실제로 해낸 부분을 구분하지 못한 진로탐구가 된다.",2,1,++,++,10,55,,,"진로탐색, 정보분석, 검수능력",10,88,S,R2. 한 번 읽고 이상한 곳만 표시,"결과물의 완성도만 보지 않고, 내가 직접 고른 것과 AI가 대신 만든 것을 나누어 본 진로탐구가 된다.",5,4,++,++,18,63,,,"진로탐색, 정보분석, 검수능력, 비판적 사고",12,93,S,R3. 내 질문과 경험에 비춰 다시 확인,"AI 덕분에 가능성을 맛보되, 앞으로 내가 배워야 할 부분 하나를 구체적으로 남긴 진로탐구가 된다.",15,11,++,++,30,75,검수능력,5,"진로탐색, 정보분석, 직업이해, 검수능력, 자기검증",14,100,S
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,C1,C. 사람들이 말하는 안전한 길을 찾아본다,외부 기준을 따라갔다 — 바깥의 좋은 말이 내 확인 없이 들어오면 안전해 보이는 보고서가 된다.,"부모님, 친구, 선생님, 유튜브, 뉴스, 인기 학과, 자격증처럼 바깥에서 좋아 보이는 기준을 따라가보는 길이다.",6,6,0,0,10,8,C1. 유튜브나 뉴스에서 본 유망한 길을 찾아본다,미디어 추천을 따라갔다 — 빈틈과 위험도 같이 봐야 한다.,"영상이나 뉴스에서 좋다고 한 직업, 산업, 기술 분야를 바탕으로 진로탐구 초안이 만들어진다. 사회적으로 중요해 보이는 주제는 잡혔지만, 왜 그것이 나에게 중요한지는 아직 약하다.",2,1,,,10,-10,인식·해석,R1. 그대로 제출,"유행하고 중요해 보이는 주제는 담겼지만, 내 관심보다 바깥의 목소리를 따라간 느낌이 강한 진로탐구가 된다.",2,1,-,-,10,28,,,"직업이해, 진로탐색, 자기성찰",5,18,D,R2. 한 번 읽고 이상한 곳만 표시,"좋은 말만 따라가지 않고, 그 일이 가진 가능성과 어려움을 함께 살펴본 진로탐구가 된다.",5,4,+,+,18,36,,,"직업이해, 진로탐색, 자기성찰, 비판적 사고",7,38,D,R3. 내 질문과 경험에 비춰 다시 확인,"바깥 정보의 빈틈을 AI로 점검하고, 내가 더 확인해야 할 질문을 남긴 진로탐구가 된다.",15,11,++,++,30,48,진로탐색,5,"직업이해, 진로탐색, 정보분석, 자기성찰, 자기검증",10,60,C
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,C2,C. 사람들이 말하는 안전한 길을 찾아본다,외부 기준을 따라갔다 — 바깥의 좋은 말이 내 확인 없이 들어오면 안전해 보이는 보고서가 된다.,"부모님, 친구, 선생님, 유튜브, 뉴스, 인기 학과, 자격증처럼 바깥에서 좋아 보이는 기준을 따라가보는 길이다.",6,6,0,0,10,8,"C2. 부모님, 친구, 선생님이 좋다고 한 길을 따라본다",주변 추천을 따랐다 — 추천이 내 경험과 맞는지가 자리다.,"주변 사람이 추천한 직업, 학과, 공부 방향을 바탕으로 진로탐구 초안이 만들어진다. 추천의 이유는 있지만, 그것이 내 경험과 맞는지는 아직 확인되지 않았다.",2,1,,,10,5,인식·해석 / 표현·소통,R1. 그대로 제출,"안정적이고 좋아 보이는 길은 정했지만, 내가 왜 그 방향에 관심을 가져야 하는지는 약한 진로탐구가 된다.",2,1,-,0,10,43,,,,5,28,D,R2. 한 번 읽고 이상한 곳만 표시,"주변의 추천을 무시하지 않되, 내 경험과 맞는 부분과 맞지 않는 부분을 나누어 본 진로탐구가 된다.",3,3,+,+,18,51,,,비판적 사고,7,48,D,R3. 내 질문과 경험에 비춰 다시 확인,"남의 추천을 그대로 받아들이지 않고, 내가 직접 확인해볼 작은 행동으로 바꾼 진로탐구가 된다.",13,10,++,+,30,63,자기검증,5,"진로탐색, 자기성찰, 자기검증, 비판적 사고",10,65,C
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,C3,C. 사람들이 말하는 안전한 길을 찾아본다,외부 기준을 따라갔다 — 바깥의 좋은 말이 내 확인 없이 들어오면 안전해 보이는 보고서가 된다.,"부모님, 친구, 선생님, 유튜브, 뉴스, 인기 학과, 자격증처럼 바깥에서 좋아 보이는 기준을 따라가보는 길이다.",6,6,0,0,10,8,"C3. 인기 학과나 자격증, 안정적인 길을 먼저 찾아본다",안전한 길을 모았다 — 이름이 아니라 실제 공부와 일을 봐야 한다.,"인기 학과 순위, AI 시대에 필요하다는 자격증, 안정적이라고 알려진 직업들을 모은 진로탐구 초안이 만들어진다. 안전해 보이는 정보는 많지만, 실제로 무엇을 배우고 어떤 일을 하는지는 흐릴 수 있다.",4,2,,,10,0,인식·해석 / 자기성찰,R1. 그대로 제출,"안전해 보이는 선택은 모였지만, 내가 실제로 확인한 내용보다 들은 말과 순위에 기대는 진로탐구가 된다.",2,1,-,-,10,38,,,,1,22,D,R2. 한 번 읽고 이상한 곳만 표시,이름이나 순위가 아니라 실제 공부 내용과 일의 모습을 확인해본 진로탐구가 된다.,5,4,+,+,18,46,,,,2,42,D,R3. 내 질문과 경험에 비춰 다시 확인,"AI의 질문을 통해 겉으로 안전해 보이는 길을 다시 살펴보고, 내가 먼저 확인해볼 경험을 남긴 진로탐구가 된다.",15,11,++,+,30,58,,,,4,60,C
studyplan,시험 2주 전 — 공부를 어떻게,"중간고사가 2주 앞으로 다가왔다. 시험 과목은 5개이고, 자신 있는 과목은 2개 정도다. 나머지 과목은 어디부터 공부해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있다. 계획표를 먼저 짜야 할 것 같지만, 내가 무엇을 알고 무엇을 모르는지부터 헷갈린다.",시험 학습을 AI 보조와 자기 페이스 사이에서 짜는 회기. 학습설계·시간관리·학습전략 자리.,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,A1,A. 먼저 내 실력을 확인한다,내 약점부터 봤다 — 시험 준비는 모르는 자리에서 시작한다.,문제를 풀거나 시험 범위를 보며 내가 아는 것과 모르는 것을 먼저 확인하는 길이다.,25,20,+,+,10,15,A1. 문제를 조금 풀어보고 약한 단원을 찾는다,문제로 약한 단원을 찾았다 — 막연한 불안이 구체적 단원으로 보인다.,"문제를 조금 풀어본 뒤, 틀린 문제가 많은 단원과 헷갈리는 개념이 표시된 간단한 약점 목록이 만들어진다. 아직 정확한 공부 순서는 정리되지 않았지만, 막연한 불안이 구체적인 단원으로 보이기 시작한다.",12,10,,,10,25,실천·설계 / 자기성찰,R1. 그대로 진행,"공부가 바로 시작되지만, 왜 틀렸는지 확인하지 않아 같은 단원 안에서도 무엇을 먼저 봐야 하는지는 애매하게 남는다.",2,1,++,++,10,70,,,"학습설계, 시간관리",25,92,S,R2. 한 번 보고 빠진 과목만 표시,"단순히 많이 틀린 단원이 아니라, 개념을 몰라서 틀린 문제와 실수로 틀린 문제를 나누어 공부 순서를 조정한 계획이 된다.",5,4,++,++,18,78,,,"학습설계, 시간관리, 검수능력",27,95,S,R3. 오답 확인 + 약점 다시 배치,"AI가 오답을 묶어주는 도움은 받았지만, 마지막에는 내가 실제로 이해가 부족한 부분을 확인하고 공부 순서를 고른 계획이 된다.",15,11,++,++,30,90,자기검증,5,"학습설계, 시간관리, 학습전략, 자기검증",30,98,S
studyplan,시험 2주 전 — 공부를 어떻게,"중간고사가 2주 앞으로 다가왔다. 시험 과목은 5개이고, 자신 있는 과목은 2개 정도다. 나머지 과목은 어디부터 공부해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있다. 계획표를 먼저 짜야 할 것 같지만, 내가 무엇을 알고 무엇을 모르는지부터 헷갈린다.",시험 학습을 AI 보조와 자기 페이스 사이에서 짜는 회기. 학습설계·시간관리·학습전략 자리.,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,A2,A. 먼저 내 실력을 확인한다,내 약점부터 봤다 — 시험 준비는 모르는 자리에서 시작한다.,문제를 풀거나 시험 범위를 보며 내가 아는 것과 모르는 것을 먼저 확인하는 길이다.,25,20,+,+,10,15,A2. 시험 범위표를 보며 아는 단원과 모르는 단원을 나눈다,범위표로 단원을 나눴다 — 어렵다는 느낌과 실제 어려움은 다르다.,"시험 범위표 위에 아는 단원, 애매한 단원, 모르는 단원이 표시된다. 아직 문제로 확인한 것은 아니지만, 전체 시험 범위를 한눈에 보고 공부할 곳을 나눈 상태이다.",6,6,,,10,12,실천·설계 / 인식·해석,R1. 그대로 진행,"모르는 것처럼 느껴지는 단원부터 시작하지만, 실제로 어려운 단원인지 단지 낯선 단원인지는 확인하지 못한 공부 계획이 된다.",2,1,+,+,10,57,,,"학습설계, 학습전략",18,75,A,R2. 한 번 보고 빠진 과목만 표시,"내가 어렵다고 느낀 단원을 문제로 확인하면서, 실제 약점에 더 가까운 공부 계획이 된다.",5,4,+,+,18,65,,,"학습설계, 학습전략, 검수능력",20,80,A,R3. 오답 확인 + 약점 다시 배치,"AI 설명으로 핵심 개념의 윤곽을 잡고, 실제 문제를 풀어보며 이해 여부를 확인하는 공부 계획이 된다.",15,11,+,++,30,77,,,"학습설계, 학습전략, 검수능력, 자기검증",23,86,S
studyplan,시험 2주 전 — 공부를 어떻게,"중간고사가 2주 앞으로 다가왔다. 시험 과목은 5개이고, 자신 있는 과목은 2개 정도다. 나머지 과목은 어디부터 공부해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있다. 계획표를 먼저 짜야 할 것 같지만, 내가 무엇을 알고 무엇을 모르는지부터 헷갈린다.",시험 학습을 AI 보조와 자기 페이스 사이에서 짜는 회기. 학습설계·시간관리·학습전략 자리.,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,A3,A. 먼저 내 실력을 확인한다,내 약점부터 봤다 — 시험 준비는 모르는 자리에서 시작한다.,문제를 풀거나 시험 범위를 보며 내가 아는 것과 모르는 것을 먼저 확인하는 길이다.,25,20,+,+,10,15,A3. 과목별 자신감과 실제 문제 풀이를 비교한다,자신감과 실제 풀이를 비교했다 — 감과 점수의 어긋남이 약점이다.,"과목별로 내가 느끼는 자신감과 실제로 문제를 풀어본 결과가 함께 적힌 공부 점검표가 만들어진다. 잘한다고 생각했지만 틀리는 과목, 불안했지만 생각보다 풀리는 과목이 드러날 수 있다.",2,1,,,10,0,실천·설계,R1. 그대로 진행,"내가 느끼는 자신감에 맞춘 계획은 만들어지지만, 실제 점수나 문제 풀이와 어긋나는 부분이 남을 수 있다.",2,1,0,+,10,45,,,학습설계,12,55,B,R2. 한 번 보고 빠진 과목만 표시,"기분이나 감이 아니라 실제 문제 풀이 결과를 반영해, 공부 시간을 더 현실적으로 나눈 계획이 된다.",3,3,0,+,18,53,,,"학습설계, 시간관리",14,63,B,R3. 오답 확인 + 약점 다시 배치,"AI가 시간 배분을 제안하지만, 내가 실제 일정과 약점을 보고 다시 조정한 공부 계획이 된다.",13,10,0,++,30,65,자기성찰,5,"학습설계, 시간관리, 자기성찰, 검수능력",17,70,A
